slot_id,campaign_id,campaign_name,service,mode,group_id,group_name,phrase,normalized_phrase,source_decision,source_geo,expected_xlsx,authority_source_file,authority_source_row_or_key,status,filename,xlsx_row,bid,landing_url
EXP-000042,CA-01-LOCAL,Корво Неро — Программист 1С — Новосибирск и область — поиск,CA-01,LOCAL,ca-01-specialist-by-product,Программист 1С — конфигурации,программист 1с предприятие,программист 1с предприятие,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-01-LOCAL-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-01-LOCAL::ca-01-specialist-by-product::программист 1с предприятие,expected_and_present,CORVONERO-CA-01-LOCAL-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,60,480,
EXP-000043,CA-01-LOCAL,Корво Неро — Программист 1С — Новосибирск и область — поиск,CA-01,LOCAL,ca-01-specialist-by-product,Программист 1С — конфигурации,программист 1с предприятие 8.3,программист 1с предприятие 8.3,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-01-LOCAL-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-01-LOCAL::ca-01-specialist-by-product::программист 1с предприятие 8.3,expected_and_present,CORVONERO-CA-01-LOCAL-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,61,470,
EXP-000044,CA-01-LOCAL,Корво Неро — Программист 1С — Новосибирск и область — поиск,CA-01,LOCAL,ca-01-specialist-by-product,Программист 1С — конфигурации,программист ерп 1с,программист ерп 1с,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-01-LOCAL-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-01-LOCAL::ca-01-specialist-by-product::программист ерп 1с,expected_and_present,CORVONERO-CA-01-LOCAL-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,62,460,
EXP-000045,CA-01-LOCAL,Корво Неро — Программист 1С — Новосибирск и область — поиск,CA-01,LOCAL,ca-01-specialist-search,Программист 1С — услуги и настройка,программист 1с,программист 1с,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-01-LOCAL-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-01-LOCAL::ca-01-specialist-search::программист 1с,expected_and_present,CORVONERO-CA-01-LOCAL-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,64,500,
EXP-000046,CA-01-LOCAL,Корво Неро — Программист 1С — Новосибирск и область — поиск,CA-01,LOCAL,ca-01-specialist-search,Программист 1С — услуги и настройка,программист 1с 7.7,программист 1с 7.7,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-01-LOCAL-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-01-LOCAL::ca-01-specialist-search::программист 1с 7.7,expected_and_present,CORVONERO-CA-01-LOCAL-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,65,490,
EXP-000047,CA-01-LOCAL,Корво Неро — Программист 1С — Новосибирск и область — поиск,CA-01,LOCAL,ca-01-specialist-search,Программист 1С — услуги и настройка,программист 1с 8,программист 1с 8,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-01-LOCAL-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-01-LOCAL::ca-01-specialist-search::программист 1с 8,expected_and_present,CORVONERO-CA-01-LOCAL-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,66,480,
EXP-000048,CA-01-LOCAL,Корво Неро — Программист 1С — Новосибирск и область — поиск,CA-01,LOCAL,ca-01-specialist-search,Программист 1С — услуги и настройка,программист 1с 8.3,программист 1с 8.3,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-01-LOCAL-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-01-LOCAL::ca-01-specialist-search::программист 1с 8.3,expected_and_present,CORVONERO-CA-01-LOCAL-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,67,470,
EXP-000049,CA-01-LOCAL,Корво Неро — Программист 1С — Новосибирск и область — поиск,CA-01,LOCAL,ca-01-specialist-search,Программист 1С — услуги и настройка,программист 1с диадок контур,программист 1с диадок контур,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-01-LOCAL-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-01-LOCAL::ca-01-specialist-search::программист 1с диадок контур,expected_and_present,CORVONERO-CA-01-LOCAL-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,68,460,
EXP-000050,CA-01-LOCAL,Корво Неро — Программист 1С — Новосибирск и область — поиск,CA-01,LOCAL,ca-01-specialist-search,Программист 1С — услуги и настройка,программист 1с настройка,программист 1с настройка,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-01-LOCAL-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-01-LOCAL::ca-01-specialist-search::программист 1с настройка,expected_and_present,CORVONERO-CA-01-LOCAL-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,69,450,
EXP-000051,CA-01-LOCAL,Корво Неро — Программист 1С — Новосибирск и область — поиск,CA-01,LOCAL,ca-01-specialist-search,Программист 1С — услуги и настройка,программист 1с платформа 8.5,программист 1с платформа 8.5,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-01-LOCAL-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-01-LOCAL::ca-01-specialist-search::программист 1с платформа 8.5,expected_and_present,CORVONERO-CA-01-LOCAL-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,70,440,
EXP-000052,CA-01-LOCAL,Корво Неро — Программист 1С — Новосибирск и область — поиск,CA-01,LOCAL,ca-01-specialist-search,Программист 1С — услуги и настройка,программист 1с россия,программист 1с россия,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-01-LOCAL-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-01-LOCAL::ca-01-specialist-search::программист 1с россия,expected_and_present,CORVONERO-CA-01-LOCAL-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,71,430,
EXP-000053,CA-01-LOCAL,Корво Неро — Программист 1С — Новосибирск и область — поиск,CA-01,LOCAL,ca-01-specialist-search,Программист 1С — услуги и настройка,специалист программист 1с,специалист программист 1с,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-01-LOCAL-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-01-LOCAL::ca-01-specialist-search::специалист программист 1с,expected_and_present,CORVONERO-CA-01-LOCAL-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,72,420,
EXP-000054,CA-01-LOCAL,Корво Неро — Программист 1С — Новосибирск и область — поиск,CA-01,LOCAL,ca-01-specialist-search,Программист 1С — услуги и настройка,стоимость услуг 1с сопровождения,стоимость услуг 1с сопровождения,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-01-LOCAL-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-01-LOCAL::ca-01-specialist-search::стоимость услуг 1с сопровождения,expected_and_present,CORVONERO-CA-01-LOCAL-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,73,410,
EXP-000055,CA-01-LOCAL,Корво Неро — Программист 1С — Новосибирск и область — поиск,CA-01,LOCAL,ca-01-specialist-search,Программист 1С — услуги и настройка,услуги 1с программиста цены,услуги 1с программиста цены,DEPLOYABLE_GROUP_PLAN,LOCAL,CORVONERO-CA-01-LOCAL-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-01-LOCAL::ca-01-specialist-search::услуги 1с программиста цены,expected_and_present,CORVONERO-CA-01-LOCAL-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,74,500,
EXP-000056,CA-01-REMOTE,Корво Неро — Программист 1С — Россия без НСО — поиск,CA-01,REMOTE,ca-01-city-remote,Программист 1С — по городам России,программист 1с барнаул,программист 1с барнаул,DEPLOYABLE_GROUP_PLAN,REMOTE,CORVONERO-CA-01-REMOTE-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-01-REMOTE::ca-01-city-remote::программист 1с барнаул,expected_and_present,CORVONERO-CA-01-REMOTE-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,17,500,
EXP-000057,CA-01-REMOTE,Корво Неро — Программист 1С — Россия без НСО — поиск,CA-01,REMOTE,ca-01-city-remote,Программист 1С — по городам России,программист 1с бийск,программист 1с бийск,DEPLOYABLE_GROUP_PLAN,REMOTE,CORVONERO-CA-01-REMOTE-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-01-REMOTE::ca-01-city-remote::программист 1с бийск,expected_and_present,CORVONERO-CA-01-REMOTE-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,18,490,
EXP-000058,CA-01-REMOTE,Корво Неро — Программист 1С — Россия без НСО — поиск,CA-01,REMOTE,ca-01-city-remote,Программист 1С — по городам России,программист 1с верхняя пышма,программист 1с верхняя пышма,DEPLOYABLE_GROUP_PLAN,REMOTE,CORVONERO-CA-01-REMOTE-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-01-REMOTE::ca-01-city-remote::программист 1с верхняя пышма,expected_and_present,CORVONERO-CA-01-REMOTE-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,19,480,
EXP-000059,CA-01-REMOTE,Корво Неро — Программист 1С — Россия без НСО — поиск,CA-01,REMOTE,ca-01-city-remote,Программист 1С — по городам России,программист 1с владимир,программист 1с владимир,DEPLOYABLE_GROUP_PLAN,REMOTE,CORVONERO-CA-01-REMOTE-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-01-REMOTE::ca-01-city-remote::программист 1с владимир,expected_and_present,CORVONERO-CA-01-REMOTE-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,20,470,
EXP-000060,CA-01-REMOTE,Корво Неро — Программист 1С — Россия без НСО — поиск,CA-01,REMOTE,ca-01-city-remote,Программист 1С — по городам России,программист 1с вологда,программист 1с вологда,DEPLOYABLE_GROUP_PLAN,REMOTE,CORVONERO-CA-01-REMOTE-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-01-REMOTE::ca-01-city-remote::программист 1с вологда,expected_and_present,CORVONERO-CA-01-REMOTE-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,21,460,
EXP-000061,CA-01-REMOTE,Корво Неро — Программист 1С — Россия без НСО — поиск,CA-01,REMOTE,ca-01-city-remote,Программист 1С — по городам России,программист 1с ижевск,программист 1с ижевск,DEPLOYABLE_GROUP_PLAN,REMOTE,CORVONERO-CA-01-REMOTE-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-01-REMOTE::ca-01-city-remote::программист 1с ижевск,expected_and_present,CORVONERO-CA-01-REMOTE-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,22,450,
EXP-000062,CA-01-REMOTE,Корво Неро — Программист 1С — Россия без НСО — поиск,CA-01,REMOTE,ca-01-city-remote,Программист 1С — по городам России,программист 1с иркутск,программист 1с иркутск,DEPLOYABLE_GROUP_PLAN,REMOTE,CORVONERO-CA-01-REMOTE-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-01-REMOTE::ca-01-city-remote::программист 1с иркутск,expected_and_present,CORVONERO-CA-01-REMOTE-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,23,440,
EXP-000063,CA-01-REMOTE,Корво Неро — Программист 1С — Россия без НСО — поиск,CA-01,REMOTE,ca-01-city-remote,Программист 1С — по городам России,программист 1с калининград,программист 1с калининград,DEPLOYABLE_GROUP_PLAN,REMOTE,CORVONERO-CA-01-REMOTE-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-01-REMOTE::ca-01-city-remote::программист 1с калининград,expected_and_present,CORVONERO-CA-01-REMOTE-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,24,430,
EXP-000064,CA-01-REMOTE,Корво Неро — Программист 1С — Россия без НСО — поиск,CA-01,REMOTE,ca-01-city-remote,Программист 1С — по городам России,программист 1с киров,программист 1с киров,DEPLOYABLE_GROUP_PLAN,REMOTE,CORVONERO-CA-01-REMOTE-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-01-REMOTE::ca-01-city-remote::программист 1с киров,expected_and_present,CORVONERO-CA-01-REMOTE-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,25,420,
EXP-000065,CA-01-REMOTE,Корво Неро — Программист 1С — Россия без НСО — поиск,CA-01,REMOTE,ca-01-city-remote,Программист 1С — по городам России,программист 1с клин,программист 1с клин,DEPLOYABLE_GROUP_PLAN,REMOTE,CORVONERO-CA-01-REMOTE-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-01-REMOTE::ca-01-city-remote::программист 1с клин,expected_and_present,CORVONERO-CA-01-REMOTE-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,26,410,
EXP-000066,CA-01-REMOTE,Корво Неро — Программист 1С — Россия без НСО — поиск,CA-01,REMOTE,ca-01-city-remote,Программист 1С — по городам России,программист 1с комендантский проспект спб,программист 1с комендантский проспект спб,DEPLOYABLE_GROUP_PLAN,REMOTE,CORVONERO-CA-01-REMOTE-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-01-REMOTE::ca-01-city-remote::программист 1с комендантский проспект спб,expected_and_present,CORVONERO-CA-01-REMOTE-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,27,500,
EXP-000067,CA-01-REMOTE,Корво Неро — Программист 1С — Россия без НСО — поиск,CA-01,REMOTE,ca-01-city-remote,Программист 1С — по городам России,программист 1с кострома,программист 1с кострома,DEPLOYABLE_GROUP_PLAN,REMOTE,CORVONERO-CA-01-REMOTE-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-01-REMOTE::ca-01-city-remote::программист 1с кострома,expected_and_present,CORVONERO-CA-01-REMOTE-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,28,490,
EXP-000068,CA-01-REMOTE,Корво Неро — Программист 1С — Россия без НСО — поиск,CA-01,REMOTE,ca-01-city-remote,Программист 1С — по городам России,программист 1с москва,программист 1с москва,DEPLOYABLE_GROUP_PLAN,REMOTE,CORVONERO-CA-01-REMOTE-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-01-REMOTE::ca-01-city-remote::программист 1с москва,expected_and_present,CORVONERO-CA-01-REMOTE-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,29,480,
EXP-000069,CA-01-REMOTE,Корво Неро — Программист 1С — Россия без НСО — поиск,CA-01,REMOTE,ca-01-city-remote,Программист 1С — по городам России,программист 1с нижний,программист 1с нижний,DEPLOYABLE_GROUP_PLAN,REMOTE,CORVONERO-CA-01-REMOTE-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,CORVONERO-CAMPAIGN-V2.6-FINAL-GROUP-PLAN-v1.json,CA-01-REMOTE::ca-01-city-remote::программист 1с нижний,expected_and_present,CORVONERO-CA-01-REMOTE-PROGRAMMIST-1S-COMMANDER-IMPORT-v2.6.1.xlsx,30,470,
