form_id,page_url,page_family,dynamic,trigger,dom_id,source_authority,js_handler,php_handler,endpoint,field_contract,site_required_html,site_required_js,site_required_server,consent,honeypot,browser_test,server_test,mail_test,status,defect_id
FS-072,https://i-seo.su/blog/analiz-konkurentov-v-seo-chek-list.html,blog,1,modal/popup,page__FORM_info,UA-007,page__FORM_send_info,page__FORM.php,#,"personal_data_consent,pf_comment,pf_contact,pf_name,pf_phone,pf_site",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-073,https://i-seo.su/blog/analiz-konkurentov-v-seo-chek-list.html,blog,1,modal/popup,callback__FORM_info,UA-008,callback__FORM_send_info,callback__FORM.php,#,"cf_name,cf_phone,cf_site,personal_data_consent,сf_contact",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-074,https://i-seo.su/blog/analiz-konkurentov-v-seo-chek-list.html,blog,1,modal/popup,audit__FORM_seo,UA-009,audit__FORM_send_seo,audit__FORM.php,#,"af_comment,af_name,af_phone,af_site,cf_agree3,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-075,https://i-seo.su/blog/analiz-konkurentov-v-seo-chek-list.html,blog,1,modal/popup,tariff_1__FORM_seo,UA-010,tariff_1__FORM_send_seo,tariff_1__FORM.php,#,"cf_agree4,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-076,https://i-seo.su/blog/analiz-konkurentov-v-seo-chek-list.html,blog,1,modal/popup,tariff_2__FORM_seo,UA-011,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_2__FORM.php,#,"cf_agree5,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-077,https://i-seo.su/blog/analiz-konkurentov-v-seo-chek-list.html,blog,1,modal/popup,tariff_3__FORM_seo,UA-012,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_3__FORM.php,#,"cf_agree6,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-078,https://i-seo.su/blog/analiz-konkurentov-v-seo-chek-list.html,blog,1,modal/popup,tariff_4__FORM_seo,UA-013,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_4__FORM.php,#,"cf_agree7,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-079,https://i-seo.su/blog/audit-vidimosti-brenda-v-ai-poiske.html,blog,1,modal/popup,page__FORM_info,UA-007,page__FORM_send_info,page__FORM.php,#,"personal_data_consent,pf_comment,pf_contact,pf_name,pf_phone,pf_site",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-080,https://i-seo.su/blog/audit-vidimosti-brenda-v-ai-poiske.html,blog,1,modal/popup,callback__FORM_info,UA-008,callback__FORM_send_info,callback__FORM.php,#,"cf_name,cf_phone,cf_site,personal_data_consent,сf_contact",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-081,https://i-seo.su/blog/audit-vidimosti-brenda-v-ai-poiske.html,blog,1,modal/popup,audit__FORM_seo,UA-009,audit__FORM_send_seo,audit__FORM.php,#,"af_comment,af_name,af_phone,af_site,cf_agree3,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-082,https://i-seo.su/blog/audit-vidimosti-brenda-v-ai-poiske.html,blog,1,modal/popup,tariff_1__FORM_seo,UA-010,tariff_1__FORM_send_seo,tariff_1__FORM.php,#,"cf_agree4,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-083,https://i-seo.su/blog/audit-vidimosti-brenda-v-ai-poiske.html,blog,1,modal/popup,tariff_2__FORM_seo,UA-011,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_2__FORM.php,#,"cf_agree5,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-084,https://i-seo.su/blog/audit-vidimosti-brenda-v-ai-poiske.html,blog,1,modal/popup,tariff_3__FORM_seo,UA-012,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_3__FORM.php,#,"cf_agree6,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-085,https://i-seo.su/blog/audit-vidimosti-brenda-v-ai-poiske.html,blog,1,modal/popup,tariff_4__FORM_seo,UA-013,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_4__FORM.php,#,"cf_agree7,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-086,https://i-seo.su/,homepage,0,visible-on-load,calculator__FORM,UA-001,common.js#ISEO_FORM_SECURITY_V1+family-handler,calc__FORM.php,,"calc_contact,calc_name,calc_phone,calc_site,personal_data_consent,radio_st_01,radio_st_02,radio_st_03,radio_st_04,radio_st_05",0,HTML-required-only (checkEmptyFields),present-not-must-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-087,https://i-seo.su/,homepage,0,visible-on-load,page__FORM,UA-002,page__FORM_send,page__FORM.php,,"personal_data_consent,pf_comment,pf_contact,pf_name,pf_phone,pf_site",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-088,https://i-seo.su/,homepage,1,modal/popup,callback__FORM,UA-003,callback__FORM_send,callback__FORM.php,,"cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-089,https://i-seo.su/,homepage,1,modal/popup,audit__FORM,UA-004,audit__FORM_send,audit__FORM.php,,"af_comment,af_contact,af_name,af_phone,af_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-090,https://i-seo.su/,homepage,0,visible-on-load,calculator__FORM,UA-001,common.js#ISEO_FORM_SECURITY_V1+family-handler,calc__FORM.php,,"calc_contact,calc_name,calc_phone,calc_site,personal_data_consent,radio_st_01,radio_st_02,radio_st_03,radio_st_04,radio_st_05",0,HTML-required-only (checkEmptyFields),present-not-must-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-091,https://i-seo.su/,homepage,0,visible-on-load,page__FORM,UA-002,page__FORM_send,page__FORM.php,,"personal_data_consent,pf_comment,pf_contact,pf_name,pf_phone,pf_site",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-092,https://i-seo.su/,homepage,1,modal/popup,callback__FORM,UA-003,callback__FORM_send,callback__FORM.php,,"cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-093,https://i-seo.su/,homepage,1,modal/popup,audit__FORM,UA-004,audit__FORM_send,audit__FORM.php,,"af_comment,af_contact,af_name,af_phone,af_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-094,https://i-seo.su/,homepage,0,visible-on-load,calculator__FORM,UA-001,common.js#ISEO_FORM_SECURITY_V1+family-handler,calc__FORM.php,,"calc_contact,calc_name,calc_phone,calc_site,personal_data_consent,radio_st_01,radio_st_02,radio_st_03,radio_st_04,radio_st_05",0,HTML-required-only (checkEmptyFields),present-not-must-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-095,https://i-seo.su/,homepage,0,visible-on-load,page__FORM,UA-002,page__FORM_send,page__FORM.php,,"personal_data_consent,pf_comment,pf_contact,pf_name,pf_phone,pf_site",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-096,https://i-seo.su/,homepage,1,modal/popup,callback__FORM,UA-003,callback__FORM_send,callback__FORM.php,,"cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-097,https://i-seo.su/,homepage,1,modal/popup,audit__FORM,UA-004,audit__FORM_send,audit__FORM.php,,"af_comment,af_contact,af_name,af_phone,af_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-098,https://i-seo.su/,homepage,0,visible-on-load,calculator__FORM,UA-001,common.js#ISEO_FORM_SECURITY_V1+family-handler,calc__FORM.php,,"calc_contact,calc_name,calc_phone,calc_site,personal_data_consent,radio_st_01,radio_st_02,radio_st_03,radio_st_04,radio_st_05",0,HTML-required-only (checkEmptyFields),present-not-must-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-099,https://i-seo.su/,homepage,0,visible-on-load,page__FORM,UA-002,page__FORM_send,page__FORM.php,,"personal_data_consent,pf_comment,pf_contact,pf_name,pf_phone,pf_site",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-100,https://i-seo.su/,homepage,1,modal/popup,callback__FORM,UA-003,callback__FORM_send,callback__FORM.php,,"cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-101,https://i-seo.su/,homepage,1,modal/popup,audit__FORM,UA-004,audit__FORM_send,audit__FORM.php,,"af_comment,af_contact,af_name,af_phone,af_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-102,https://i-seo.su/,homepage,0,visible-on-load,calculator__FORM,UA-001,common.js#ISEO_FORM_SECURITY_V1+family-handler,calc__FORM.php,,"calc_contact,calc_name,calc_phone,calc_site,personal_data_consent,radio_st_01,radio_st_02,radio_st_03,radio_st_04,radio_st_05",0,HTML-required-only (checkEmptyFields),present-not-must-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-103,https://i-seo.su/,homepage,0,visible-on-load,page__FORM,UA-002,page__FORM_send,page__FORM.php,,"personal_data_consent,pf_comment,pf_contact,pf_name,pf_phone,pf_site",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-104,https://i-seo.su/,homepage,1,modal/popup,callback__FORM,UA-003,callback__FORM_send,callback__FORM.php,,"cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-105,https://i-seo.su/,homepage,1,modal/popup,audit__FORM,UA-004,audit__FORM_send,audit__FORM.php,,"af_comment,af_contact,af_name,af_phone,af_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-106,https://i-seo.su/,homepage,0,visible-on-load,calculator__FORM,UA-001,common.js#ISEO_FORM_SECURITY_V1+family-handler,calc__FORM.php,,"calc_contact,calc_name,calc_phone,calc_site,personal_data_consent,radio_st_01,radio_st_02,radio_st_03,radio_st_04,radio_st_05",0,HTML-required-only (checkEmptyFields),present-not-must-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-107,https://i-seo.su/,homepage,0,visible-on-load,page__FORM,UA-002,page__FORM_send,page__FORM.php,,"personal_data_consent,pf_comment,pf_contact,pf_name,pf_phone,pf_site",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-108,https://i-seo.su/,homepage,1,modal/popup,callback__FORM,UA-003,callback__FORM_send,callback__FORM.php,,"cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-109,https://i-seo.su/,homepage,1,modal/popup,audit__FORM,UA-004,audit__FORM_send,audit__FORM.php,,"af_comment,af_contact,af_name,af_phone,af_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-110,https://i-seo.su/blog/besplatnye-instrumenty-dlya-klasterizaczii-zaprosov-polnyj-obzor-2024.html,blog,1,modal/popup,page__FORM_info,UA-007,page__FORM_send_info,page__FORM.php,#,"personal_data_consent,pf_comment,pf_contact,pf_name,pf_phone,pf_site",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-111,https://i-seo.su/blog/besplatnye-instrumenty-dlya-klasterizaczii-zaprosov-polnyj-obzor-2024.html,blog,1,modal/popup,callback__FORM_info,UA-008,callback__FORM_send_info,callback__FORM.php,#,"cf_name,cf_phone,cf_site,personal_data_consent,сf_contact",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-112,https://i-seo.su/blog/besplatnye-instrumenty-dlya-klasterizaczii-zaprosov-polnyj-obzor-2024.html,blog,1,modal/popup,audit__FORM_seo,UA-009,audit__FORM_send_seo,audit__FORM.php,#,"af_comment,af_name,af_phone,af_site,cf_agree3,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-113,https://i-seo.su/blog/besplatnye-instrumenty-dlya-klasterizaczii-zaprosov-polnyj-obzor-2024.html,blog,1,modal/popup,tariff_1__FORM_seo,UA-010,tariff_1__FORM_send_seo,tariff_1__FORM.php,#,"cf_agree4,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-114,https://i-seo.su/blog/besplatnye-instrumenty-dlya-klasterizaczii-zaprosov-polnyj-obzor-2024.html,blog,1,modal/popup,tariff_2__FORM_seo,UA-011,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_2__FORM.php,#,"cf_agree5,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-115,https://i-seo.su/blog/besplatnye-instrumenty-dlya-klasterizaczii-zaprosov-polnyj-obzor-2024.html,blog,1,modal/popup,tariff_3__FORM_seo,UA-012,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_3__FORM.php,#,"cf_agree6,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-116,https://i-seo.su/blog/besplatnye-instrumenty-dlya-klasterizaczii-zaprosov-polnyj-obzor-2024.html,blog,1,modal/popup,tariff_4__FORM_seo,UA-013,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_4__FORM.php,#,"cf_agree7,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-117,https://i-seo.su/blog/besplatnye-onlajn-servisy-proverki-bityh-ssylok-programmy-i-plaginy-wordpress.html,blog,1,modal/popup,page__FORM_info,UA-007,page__FORM_send_info,page__FORM.php,#,"personal_data_consent,pf_comment,pf_contact,pf_name,pf_phone,pf_site",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-118,https://i-seo.su/blog/besplatnye-onlajn-servisy-proverki-bityh-ssylok-programmy-i-plaginy-wordpress.html,blog,1,modal/popup,callback__FORM_info,UA-008,callback__FORM_send_info,callback__FORM.php,#,"cf_name,cf_phone,cf_site,personal_data_consent,сf_contact",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-119,https://i-seo.su/blog/besplatnye-onlajn-servisy-proverki-bityh-ssylok-programmy-i-plaginy-wordpress.html,blog,1,modal/popup,audit__FORM_seo,UA-009,audit__FORM_send_seo,audit__FORM.php,#,"af_comment,af_name,af_phone,af_site,cf_agree3,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-120,https://i-seo.su/blog/besplatnye-onlajn-servisy-proverki-bityh-ssylok-programmy-i-plaginy-wordpress.html,blog,1,modal/popup,tariff_1__FORM_seo,UA-010,tariff_1__FORM_send_seo,tariff_1__FORM.php,#,"cf_agree4,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-121,https://i-seo.su/blog/besplatnye-onlajn-servisy-proverki-bityh-ssylok-programmy-i-plaginy-wordpress.html,blog,1,modal/popup,tariff_2__FORM_seo,UA-011,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_2__FORM.php,#,"cf_agree5,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-122,https://i-seo.su/blog/besplatnye-onlajn-servisy-proverki-bityh-ssylok-programmy-i-plaginy-wordpress.html,blog,1,modal/popup,tariff_3__FORM_seo,UA-012,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_3__FORM.php,#,"cf_agree6,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-123,https://i-seo.su/blog/besplatnye-onlajn-servisy-proverki-bityh-ssylok-programmy-i-plaginy-wordpress.html,blog,1,modal/popup,tariff_4__FORM_seo,UA-013,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_4__FORM.php,#,"cf_agree7,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-124,https://i-seo.su/blog/canonical-chto-eto-takoe.html,blog,1,modal/popup,page__FORM_info,UA-007,page__FORM_send_info,page__FORM.php,#,"personal_data_consent,pf_comment,pf_contact,pf_name,pf_phone,pf_site",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-125,https://i-seo.su/blog/canonical-chto-eto-takoe.html,blog,1,modal/popup,callback__FORM_info,UA-008,callback__FORM_send_info,callback__FORM.php,#,"cf_name,cf_phone,cf_site,personal_data_consent,сf_contact",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-126,https://i-seo.su/blog/canonical-chto-eto-takoe.html,blog,1,modal/popup,audit__FORM_seo,UA-009,audit__FORM_send_seo,audit__FORM.php,#,"af_comment,af_name,af_phone,af_site,cf_agree3,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-127,https://i-seo.su/blog/canonical-chto-eto-takoe.html,blog,1,modal/popup,tariff_1__FORM_seo,UA-010,tariff_1__FORM_send_seo,tariff_1__FORM.php,#,"cf_agree4,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-128,https://i-seo.su/blog/canonical-chto-eto-takoe.html,blog,1,modal/popup,tariff_2__FORM_seo,UA-011,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_2__FORM.php,#,"cf_agree5,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-129,https://i-seo.su/blog/canonical-chto-eto-takoe.html,blog,1,modal/popup,tariff_3__FORM_seo,UA-012,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_3__FORM.php,#,"cf_agree6,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-130,https://i-seo.su/blog/canonical-chto-eto-takoe.html,blog,1,modal/popup,tariff_4__FORM_seo,UA-013,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_4__FORM.php,#,"cf_agree7,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
